address	serial	pubkey	sku	denomination	batch	coin_batch_number	created_at	status	pubkey_2fa	txid
12hpS6U8Ujy9pNYuP4Pqha9BSHAtrzpKUj	L177		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		ee6a1d13331e81fbb702ce437f77683c61559f21f9cd19338544491f72f5141e
1Jfw8kFihQiq3aRXYjhiMc7oV1cXLDaAnR	L178		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		ee6a1d13331e81fbb702ce437f77683c61559f21f9cd19338544491f72f5141e
16mkPVXpQC486UCSpDtaEyXHtPJFBAHYrN	L179		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		ee6a1d13331e81fbb702ce437f77683c61559f21f9cd19338544491f72f5141e
1Q6CzgjLnJuHSsnGBY1b8gonUSdaYa8hCR	L180		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		ee6a1d13331e81fbb702ce437f77683c61559f21f9cd19338544491f72f5141e
1ArhVwgXMrLPiDxYkgJFNzhQc5MDhFLVVp	L181		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		10ee5e1ddc768e57f11c8d3f944fa5b3418fa5e35c661661b785e002dadf7654
1KFnizzA4f6ww5nD48ZT7JBgNgwQ86fGZN	L182		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		04d2eff7c0c072d201e9859417b6cb98db14f307e8d46bd805d000c906f5a972
13ydsUrhYqFKiMKZxjrEPtJUgWmydJWZQ6	L183		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		04d2eff7c0c072d201e9859417b6cb98db14f307e8d46bd805d000c906f5a972
18NYMJrBPgWKjeHCNf1yBiKPteWKuzULwG	L184		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		04d2eff7c0c072d201e9859417b6cb98db14f307e8d46bd805d000c906f5a972
19qVVSBT4LtF1WwdQPX5QFTcenjB4F5Qqi	L185		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		04d2eff7c0c072d201e9859417b6cb98db14f307e8d46bd805d000c906f5a972
1BaKkEK93vm7qEJUsE7E1KwWcQxoBwnSsM	L186		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		04d2eff7c0c072d201e9859417b6cb98db14f307e8d46bd805d000c906f5a972
1LkiAvfZrQCCGRL8k1iSsrT3Z9vbh38GvY	L187		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1GS1rdpQN9njP7AKd7SbE7gwjfMerUbEjL	L188		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1GZ32pB9aNBwXg9LfaRvtgKxTBmZcE5GmV	L189		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1NFcSzx4GxaJS5trps8u6RgaeSckvz6LoR	L190		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
14e3DzAGbXwbD7E5qa3yDDB5qQeAz96x4p	L191		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1KjSePRjgTsENmC56sT3ZgHTT4dhCSPq3C	L192		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
19thK23bLo81dUzuhnBa4ihorurzLxjny3	L193		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		c891d0181aa731d04e03b44610c5ef70c8de62022b33b4d91f9cbcc6e0d7293b
1Cs3u8cTn5ERwjEvR18uMMV5fTXuNbdis8	L194		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1EfvaTJdBUUXUxKSDddSUYVs4n7F1LehhV	L195		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1JRMvuzzvd4PoMXR2Adz8RASKmCsPqv6eB	L196		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1KHFBdEHtZEUZ9rNxv55QFnpd1VMD7Gxmh	L197		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
18s2ueCCyB9VZgD8xMBYuQjffjzcTbs86H	L198		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1PnVdK5gLhxKULbP8skAwajFBcJd5qg69x	L199		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
153mqXaPvk9FgRLPx4ComZBWVgngDcxx8E	L200		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1C5amx1PnUn8SC1ybtFG9feQwTSHnZHk26	L201		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1F74B3qTvJBY7anNxb5aoEgQ3JRKsHcHSG	L202		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1CKuy34ojQaL9RtKmSKta8KwDGn1nBv4hr	L203		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1LMPM8tYcNWubfXnBja93KYDZT62ev6nZV	L204		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1BBhNXxWAhgiND15QGUmJwNZr8YGSjGcBy	L205		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1Gpao9fRtp2CW5UonS5M7X4DUocDeK2Xoc	L206		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1APb32PjqenwnXERKSXCj2wZpfvqvXjFCa	L207		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
16LDWGDZ5NUEDKtBeCN4DQHS7uK15GpRG1	L208		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1CkHuKmaqwoLppKAac1QrmCBpzSQ4dPZj3	L209		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1G15cTAfx1VDm81CepeP6Y1tv7Rb26oKC7	L210		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
15dL5kY8MFDG2N9juRYfY5PfC4FrpiVzW8	L211		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
19df8eMJ93Gs4ENm6upmuaFek9A6t15q1d	L212		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1snL76AckFQZcnGxob4zrsRb3LRNzTrht	L213		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
15gf7VkT2kt7UnZuQxav7psaZ34h2LzDi4	L214		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1AdiXevfJWRr4seb5ExGKN29gtbMvbD7Tv	L215		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		f04c39eb63b915b1e9cd54a401b7936d3c49d34fd4bffa966ada7c4ced52621b
1KmJ58841DRakfAjhzixf9BQfpEe17dCvG	L216		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
13HfceDLsiFoKzgFz9BTVxBuV9JLQhjYys	L217		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1DuMWrk8G65ZbhJxThCLndotDvAUWRTqdz	L218		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1Db9HLWnA3dPSiJz3M1BvauGfQ3jmFF29F	L219		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1DoMisB51kZH6CW3ZG7FmmfibJfsJZMtmE	L220		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
1JahXCSBaow8nzVCbPoQzn8qSz8vSHPwWw	L221		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1YjSoCgthKNugQCsaciEVCFRFGY446eiK	L222		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
178TaiyDYERRnHLJsmV3QEwXDELsy6PNRJ	L223		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
12Sky95MieDWgS13U4ka673MyPdmdBQBcw	L224		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1CN5HPZTWbCSpTErsXeXJpseHwmfHSb74e	L225		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
15pWuCt5t7qUv4WJvjpiHPaeQDSVNDvbTf	L226		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
1Q7GZ16BxTvBdGbx5m4u4J42KrgbCAdGx8	L227		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1EeFAdSLTWYRAKVNMk51Wk5xpXkzT84u3g	L228		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1MMmM7Grcb3a4ULhHxiwG8gsn5o2abkoiD	L229		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
15HdskA9EVTQ3QEgBoFqWRVjuzhJL7iAPF	L230		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
17cR1uC9puJtLTboDS6pMHPpTjd8Xmgfrt	L231		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1KBGYtHmWLgVwupxLYmRk6D6WhQD6uqcTM	L232		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		7a8cca8c7ee875ec5ed88a7563e0e3b0ff1f1eb03b8082b6f806b8f34520ba0a
1CVzoVEYFUJFzeLpCnSBauB3ivMj3bivCq	L233		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		7a8cca8c7ee875ec5ed88a7563e0e3b0ff1f1eb03b8082b6f806b8f34520ba0a
1DfTvmiqoz1YJTFn5QETKNqNe1ym3vtBsP	L234		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		7a8cca8c7ee875ec5ed88a7563e0e3b0ff1f1eb03b8082b6f806b8f34520ba0a
1ESTPqWRcSJuTBdQa5pHMH3YSuSZejH5k	L235		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		c891d0181aa731d04e03b44610c5ef70c8de62022b33b4d91f9cbcc6e0d7293b
1D91sSvk52Q9toJZmi1bZC8XjB1JLN8aCH	L236		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1EmvFFGnqTzgMZ8Rw2GV8Xj5H7aRLJpZfn	L237		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1EfAnoMq9G5VSgyFQ68NGcrHsyUrKcaLdZ	L238		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1DtKnFVgAguFGPrhccnA1H83rZQ9XqiSuc	L239		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		bcc797416504221eb14ee7e4a79265e58492c60c83a6b3bb9bbe48ead768aed7
14t11ETKTTacWN12gRkk38gffqYwc3irvo	L240		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
19c7rgj8vs9x6Eivbo5XEQT5bgngZseyo4	L241		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d39a462ec8f5c8accda506682f3328f495e80f8ab65dbe1534d692ef3581bbe9
1MxHn38PMPc49iW14cnvxfBxpcBwHLmpRv	L242		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		c891d0181aa731d04e03b44610c5ef70c8de62022b33b4d91f9cbcc6e0d7293b
1MxBMwQGzNara9dkQJ1r94NrLsCZTjorUa	L243		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		c891d0181aa731d04e03b44610c5ef70c8de62022b33b4d91f9cbcc6e0d7293b
1669giPNUX4D2SxLTUk7kqTepTSWpkku6S	L244		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		c891d0181aa731d04e03b44610c5ef70c8de62022b33b4d91f9cbcc6e0d7293b
1NgnzKsvzHXJMRLa83JV9cB6qZgUxgeNry	L245		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
16PQFPXJCRRwCa1NKvtcsLk6YnKKQcFPe7	L246		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
167BZvXa2duNcfcEVdJFvtCupptbQCgJuf	L247		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
17vP6C52DAk6NRdxZBWf4hhHBfxSexaApB	L248		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
13Dm7t1ib7F1FrbTuHc5vSKQYWJMLQ298r	L249		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
12geBiwi2aEuvqiPzYeHsjvzzG6CtZjPWt	L250		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		467ebb333c1c1428c06e12bf21fc639a5d2b7d38303d448112c788de0f50adba
14VkoBNbkz3jUfs5vvKArLtLwGSV5LhrtK	L251		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		04d2eff7c0c072d201e9859417b6cb98db14f307e8d46bd805d000c906f5a972
12JhCsiTCdTugUNV3Wh4x5PnTgxQSZFznT	L252		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		467ebb333c1c1428c06e12bf21fc639a5d2b7d38303d448112c788de0f50adba
1HEd58qMxxXbmbTTatwkGnhCEvnCqVQCfR	L253		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		354f4160d15f811faf341807659e16f5b8ec9420e382b03d3bdb2f000e490ec6
1QLFE6rA1mfW1xAGUZD726d4McFpfbUCf	L254		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d39a462ec8f5c8accda506682f3328f495e80f8ab65dbe1534d692ef3581bbe9
1Bp4CJDyLE1gkTca81tQDYxvuX8Rj9XZkM	L255		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d39a462ec8f5c8accda506682f3328f495e80f8ab65dbe1534d692ef3581bbe9
1AsmJVxykx5gKANQT7oseqBPRLhtgLva36	L256		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	sample		
1ANEHo8T8cewn74ZM4KMM6EKAcRrUWoYj1	L257		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1DVg9KRxbB7Tdde4FjLo5x9mzpc9ebwkHp	L258		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		467ebb333c1c1428c06e12bf21fc639a5d2b7d38303d448112c788de0f50adba
1PWfy52wXkfiTTmPxq7neqptYVG5uVETVL	L259		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1NZNe66wPN15CeYa87uXTpdL1QAetTP11A	L260		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
16dFbZG1Z7zCgN7tfTTBGYDBUKHMXMwrGC	L261		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		a6aeb3bb9db5ebc17a86c04f37b5e56c827a3b5c831d93797698f9de6b193935
16NNhPVCWqJzRnkbA5FK53GUy5LLRh18fS	L262		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
19Rp7vdYKvbEpkhtY5GyFmaWMUamNxvXi5	L263		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		23ba579745ab44a36c4f55d52a7428d936f8a14b84f42ef6985949f0837dd426
157JXTv9jvCcJAT6Wonfxwov277x9daAvo	L264		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		a6aeb3bb9db5ebc17a86c04f37b5e56c827a3b5c831d93797698f9de6b193935
19yrr65TfswgvaBrMJs7CqV36LZTcYe531	L265		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1AMQEPUZ1zYX4hKKL6mLVHjRW2by7yMh9j	L266		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		a6aeb3bb9db5ebc17a86c04f37b5e56c827a3b5c831d93797698f9de6b193935
19Y4dhi7wrJnwp1aMNDCN5wDDsN3btvr8F	L267		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1LDXvmSy1YQJeuDLkYMimwe7pGvE4cJTju	L268		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1xMtVQoyg46XBF2oYwKbRhp2FY1yE3Fr3	L269		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		d48585f7211622487684a6d6ba1ea64cb19cb5d06653186f58fc7b4aed98dafc
1521jYtqvNoYAvBxU6aTcMd3ysyXPcHdkc	L270		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		467ebb333c1c1428c06e12bf21fc639a5d2b7d38303d448112c788de0f50adba
1PAJ6nHzvoqybwDGDeHsB8hAmTK713s8GU	L271		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	failed		
187kqMYmhRpW5yJexRGHUcYwKQQDEZh1VY	L272		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		7a8cca8c7ee875ec5ed88a7563e0e3b0ff1f1eb03b8082b6f806b8f34520ba0a
16BUc5pUBHfUS41qjLdQzTkrPLhCsti9km	L273		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		498887b0dbcfb727ba44c1bb7e0e739dcb7d5463989e6d6d8916382faee6c1ad
1DzagEC93dWVm4v9WAj28XxcV6z6EfDwsm	L274		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		7a8cca8c7ee875ec5ed88a7563e0e3b0ff1f1eb03b8082b6f806b8f34520ba0a
16f13sXsdmexCk3m6i2eWsouCHLJooDB6Z	L275		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
14HaNKUGgpDWMQ1gXRUnNqBfwG6kdcnMZt	L276		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
1GuUxVsWYynkbh9a8hCC7xFVUECB4RGcA9	L277		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		e7e3b603e8b2b5d46c8ed3bede406d017505b17f662895f1f2eef81335d627e4
18uynV7ZpEtD5hs3KhsgK1v4P5qJwW6tsg	L278		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
1HcAremF3rjzQpzXYEBUsHj4X7yKBPecbH	L279		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	failed		
1FBrZYKSk1dBDrjG16mi6jDEELAeZVpd5x	L280		F0108	0.1	2015-06-13-1		2015-07-01 06:59:31	complete		df0927e98e21e596310766d2d592ec5f7f744effbb77701adf51c680b65affc3
1JQUt8XYphdzXeyyNDcmzWva6NoyZhMGQ7	E281		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
18RCxG4hUzt1wVx6p5PhANAg2aE73qPzC4	E282		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
16gs5ztfXureVbEnqskCUsnykPRjoZqz5E	E283		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1AoeT5GKfqdB7Q9q2ZmqFLfa1Fw9riYJxX	E284		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1o6Ar3Zu3n14WWvUKent65v8khtHv9M2E	E285		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
163VS1K42sXQLFREGqFykij3kda9BY5UDY	E286		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1FR2Ng9dmLCKAn9YHU95VzMNcZgrGbqprD	E287		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1GXqLGMdkyDxRoVz1aNKcJvGEyM6PrGmxR	E288		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1GGAuLiTpUn3rstDk8YQfwWpiiuEmtV4Qm	E289		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1JsdDxRC6UxwRVAdVxNmVqNRJLWYRjqpBo	E290		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1AAUDmiQoWejzBHHq6PKkh2iRcNo1mq3fP	E291		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1KUvEnTFt5i8MZFLFEwyDRMLxM3hK7x1Wb	E292		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1Cdo8kwPwsmkRUuB9qRWB9AZyZAqBmds37	E293		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
17YEyioxo9p2s9WKQLJ5CzXN9ttrGgwtFf	E294		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1MoUJoEoCCZWNmncTMFXUJp1JmY5EZbsNX	E295		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
17wuKgW73BgggEpLrkmv3pEbUcVbZD3BDe	E296		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
17NU1GHEnFHvFAPM9r7X765eVL22tGK5Xc	E297		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	failed		
1FHpCT3FwcWhVmSN1aUHARxk7N2MS7ss1R	E298		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	failed		
1LPCAKVt7PLRKYWoq5PTzFLA2idJQv5Lyy	E299		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
12Yjw9UqtUCur4MiwD6qeAZ588RTson3Z3	E300		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1GUpXB2meYPj1qyareE3j88LQx7KCAf2DW	E301		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
18iPm3yne2Xu7ZYQ1aMXG3QSQMaYDHQ6M6	E302		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
15mwBDVee7uLuYiHkg8JG7TXrU9bLZka49	E303		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1N9H6K6kCowL8ArTmfNPwiZw1SdDih2qhn	E304		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1CEqfffNzWqDPdzQXMjxi6LGk88mtBrPCj	E305		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	failed		
1MNovDNRLr4SA9e7mjcXVtPa8PQDEKwGBD	E306		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	failed		
1NU5q1h97KeWTpagcR4ZYkuj8ZuCePB8FV	E307		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1H3DVaP4Ed3DMg1Qg2Bn4WAZBvJD5QtRVZ	E308		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1FJyABhHQTivBUFUBFdEtGhn3bN8qbNZmR	E309		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1HcKUWUv8mVKb7wPujdRys7TyU2F2XpNsK	E310		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1Nnmhs1y74jB9Fgf84PjmKFCQWH8rAxjpk	E311		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1KvEhBPzQ8sEHLq647e8MdsSoG9c9bjM9d	E312		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	failed		
16gBopCGE7r5Cv95w2SzCLJtEz9LvPZU5x	E313		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
1HQBnBYQbDpLWpfATmQGXPWmEqxhswHdDg	E314		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	failed		
1hVqg5aivEs6kpCbGoA8Ldh18wCJA5mSS	E315		F0108X	0	2015-06-14-1		2015-07-01 07:00:07	complete		
